customerID,SeniorCitizen,Partner,Dependents,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,MonthlyCharges,Male,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,current_tenure
4510-PYUSH,1,0,0,1,1,1,1,0,0,0,0,1,1,57.15,0,1,0,0,1,0,0,23
4510-PYUSH,1,0,0,1,1,1,1,0,0,0,0,1,1,57.15,0,1,0,0,1,0,0,24
4510-PYUSH,1,0,0,1,1,1,1,0,0,0,0,1,1,57.15,0,1,0,0,1,0,0,25
4510-PYUSH,1,0,0,1,1,1,1,0,0,0,0,1,1,57.15,0,1,0,0,1,0,0,26
4510-PYUSH,1,0,0,1,1,1,1,0,0,0,0,1,1,57.15,0,1,0,0,1,0,0,27
4510-PYUSH,1,0,0,1,1,1,1,0,0,0,0,1,1,57.15,0,1,0,0,1,0,0,28
4510-PYUSH,1,0,0,1,1,1,1,0,0,0,0,1,1,57.15,0,1,0,0,1,0,0,29
4510-PYUSH,1,0,0,1,1,1,1,0,0,0,0,1,1,57.15,0,1,0,0,1,0,0,30
4510-PYUSH,1,0,0,1,1,1,1,0,0,0,0,1,1,57.15,0,1,0,0,1,0,0,31
4510-PYUSH,1,0,0,1,1,1,1,0,0,0,0,1,1,57.15,0,1,0,0,1,0,0,32
4510-PYUSH,1,0,0,1,1,1,1,0,0,0,0,1,1,57.15,0,1,0,0,1,0,0,33
4510-PYUSH,1,0,0,1,1,1,1,0,0,0,0,1,1,57.15,0,1,0,0,1,0,0,34
4510-PYUSH,1,0,0,1,1,1,1,0,0,0,0,1,1,57.15,0,1,0,0,1,0,0,35
4510-PYUSH,1,0,0,1,1,1,1,0,0,0,0,1,1,57.15,0,1,0,0,1,0,0,36
4510-PYUSH,1,0,0,1,1,1,1,0,0,0,0,1,1,57.15,0,1,0,0,1,0,0,37
4510-PYUSH,1,0,0,1,1,1,1,0,0,0,0,1,1,57.15,0,1,0,0,1,0,0,38
4512-ZUIYL,0,0,0,1,2,0,0,0,0,0,0,0,0,70.0,0,1,0,0,1,0,0,1
4512-ZUIYL,0,0,0,1,2,0,0,0,0,0,0,0,0,70.0,0,1,0,0,1,0,0,2
4514-GFCFI,1,0,0,1,2,0,0,0,0,1,0,1,2,84.75,0,0,0,1,1,0,0,1
4514-GFCFI,1,0,0,1,2,0,0,0,0,1,0,1,2,84.75,0,0,0,1,1,0,0,2
4514-GFCFI,1,0,0,1,2,0,0,0,0,1,0,1,2,84.75,0,0,0,1,1,0,0,3
4514-GFCFI,1,0,0,1,2,0,0,0,0,1,0,1,2,84.75,0,0,0,1,1,0,0,4
4514-GFCFI,1,0,0,1,2,0,0,0,0,1,0,1,2,84.75,0,0,0,1,1,0,0,5
4514-GFCFI,1,0,0,1,2,0,0,0,0,1,0,1,2,84.75,0,0,0,1,1,0,0,6
4514-GFCFI,1,0,0,1,2,0,0,0,0,1,0,1,2,84.75,0,0,0,1,1,0,0,7
4514-GFCFI,1,0,0,1,2,0,0,0,0,1,0,1,2,84.75,0,0,0,1,1,0,0,8
4514-GFCFI,1,0,0,1,2,0,0,0,0,1,0,1,2,84.75,0,0,0,1,1,0,0,9
4514-GFCFI,1,0,0,1,2,0,0,0,0,1,0,1,2,84.75,0,0,0,1,1,0,0,10
4514-GFCFI,1,0,0,1,2,0,0,0,0,1,0,1,2,84.75,0,0,0,1,1,0,0,11
4514-GFCFI,1,0,0,1,2,0,0,0,0,1,0,1,2,84.75,0,0,0,1,1,0,0,12
4514-GFCFI,1,0,0,1,2,0,0,0,0,1,0,1,2,84.75,0,0,0,1,1,0,0,13
4514-GFCFI,1,0,0,1,2,0,0,0,0,1,0,1,2,84.75,0,0,0,1,1,0,0,14
4514-GFCFI,1,0,0,1,2,0,0,0,0,1,0,1,2,84.75,0,0,0,1,1,0,0,15
4514-GFCFI,1,0,0,1,2,0,0,0,0,1,0,1,2,84.75,0,0,0,1,1,0,0,16
4541-RMRLG,0,0,0,1,0,0,0,0,0,0,0,0,2,19.25,1,1,0,0,1,0,0,1
4541-RMRLG,0,0,0,1,0,0,0,0,0,0,0,0,2,19.25,1,1,0,0,1,0,0,2
4541-RMRLG,0,0,0,1,0,0,0,0,0,0,0,0,2,19.25,1,1,0,0,1,0,0,3
4541-RMRLG,0,0,0,1,0,0,0,0,0,0,0,0,2,19.25,1,1,0,0,1,0,0,4
4541-RMRLG,0,0,0,1,0,0,0,0,0,0,0,0,2,19.25,1,1,0,0,1,0,0,5
4541-RMRLG,0,0,0,1,0,0,0,0,0,0,0,0,2,19.25,1,1,0,0,1,0,0,6
4541-RMRLG,0,0,0,1,0,0,0,0,0,0,0,0,2,19.25,1,1,0,0,1,0,0,7
4547-LYTDD,0,0,0,1,2,0,0,0,0,0,0,0,2,72.65,0,0,0,1,1,0,0,1
4547-LYTDD,0,0,0,1,2,0,0,0,0,0,0,0,2,72.65,0,0,0,1,1,0,0,2
4547-LYTDD,0,0,0,1,2,0,0,0,0,0,0,0,2,72.65,0,0,0,1,1,0,0,3
4547-LYTDD,0,0,0,1,2,0,0,0,0,0,0,0,2,72.65,0,0,0,1,1,0,0,4
4547-LYTDD,0,0,0,1,2,0,0,0,0,0,0,0,2,72.65,0,0,0,1,1,0,0,5
4547-LYTDD,0,0,0,1,2,0,0,0,0,0,0,0,2,72.65,0,0,0,1,1,0,0,6
4547-LYTDD,0,0,0,1,2,0,0,0,0,0,0,0,2,72.65,0,0,0,1,1,0,0,7
4547-LYTDD,0,0,0,1,2,0,0,0,0,0,0,0,2,72.65,0,0,0,1,1,0,0,8
4547-LYTDD,0,0,0,1,2,0,0,0,0,0,0,0,2,72.65,0,0,0,1,1,0,0,9
4547-LYTDD,0,0,0,1,2,0,0,0,0,0,0,0,2,72.65,0,0,0,1,1,0,0,10
4547-LYTDD,0,0,0,1,2,0,0,0,0,0,0,0,2,72.65,0,0,0,1,1,0,0,11
4547-LYTDD,0,0,0,1,2,0,0,0,0,0,0,0,2,72.65,0,0,0,1,1,0,0,12
4547-LYTDD,0,0,0,1,2,0,0,0,0,0,0,0,2,72.65,0,0,0,1,1,0,0,13
4547-LYTDD,0,0,0,1,2,0,0,0,0,0,0,0,2,72.65,0,0,0,1,1,0,0,14
4547-LYTDD,0,0,0,1,2,0,0,0,0,0,0,0,2,72.65,0,0,0,1,1,0,0,15
4547-LYTDD,0,0,0,1,2,0,0,0,0,0,0,0,2,72.65,0,0,0,1,1,0,0,16
4548-SDBKE,0,0,0,1,2,0,0,0,0,1,0,1,2,85.2,0,0,0,1,1,0,0,1
4548-SDBKE,0,0,0,1,2,0,0,0,0,1,0,1,2,85.2,0,0,0,1,1,0,0,2
4548-SDBKE,0,0,0,1,2,0,0,0,0,1,0,1,2,85.2,0,0,0,1,1,0,0,3
4548-SDBKE,0,0,0,1,2,0,0,0,0,1,0,1,2,85.2,0,0,0,1,1,0,0,4
4548-SDBKE,0,0,0,1,2,0,0,0,0,1,0,1,2,85.2,0,0,0,1,1,0,0,5
4550-EVXNY,0,0,1,1,2,0,0,0,0,0,0,1,2,69.65,0,1,0,0,1,0,0,1
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,1
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,2
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,3
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,4
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,5
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,6
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,7
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,8
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,9
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,10
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,11
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,12
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,13
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,14
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,15
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,16
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,17
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,18
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,19
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,20
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,21
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,22
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,23
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,24
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,25
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,26
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,27
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,28
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,29
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,30
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,31
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,32
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,33
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,34
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,35
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,36
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,37
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,38
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,39
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,40
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,41
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,42
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,43
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,44
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,45
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,46
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,47
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,48
4554-YGZIH,1,1,0,1,2,0,1,0,0,0,1,0,1,90.05,1,0,0,1,1,0,0,49
4572-DVCGN,0,0,0,1,2,0,0,0,0,0,1,1,0,80.25,0,1,0,0,1,0,0,1
4572-DVCGN,0,0,0,1,2,0,0,0,0,0,1,1,0,80.25,0,1,0,0,1,0,0,2
4572-DVCGN,0,0,0,1,2,0,0,0,0,0,1,1,0,80.25,0,1,0,0,1,0,0,3
4572-DVCGN,0,0,0,1,2,0,0,0,0,0,1,1,0,80.25,0,1,0,0,1,0,0,4
4572-DVCGN,0,0,0,1,2,0,0,0,0,0,1,1,0,80.25,0,1,0,0,1,0,0,5
4572-DVCGN,0,0,0,1,2,0,0,0,0,0,1,1,0,80.25,0,1,0,0,1,0,0,6
4572-DVCGN,0,0,0,1,2,0,0,0,0,0,1,1,0,80.25,0,1,0,0,1,0,0,7
4572-DVCGN,0,0,0,1,2,0,0,0,0,0,1,1,0,80.25,0,1,0,0,1,0,0,8
4572-DVCGN,0,0,0,1,2,0,0,0,0,0,1,1,0,80.25,0,1,0,0,1,0,0,9
4572-DVCGN,0,0,0,1,2,0,0,0,0,0,1,1,0,80.25,0,1,0,0,1,0,0,10
4576-CSAJH,0,0,0,1,1,0,1,0,1,0,0,1,1,55.15,1,1,0,0,0,1,0,1
4576-CSAJH,0,0,0,1,1,0,1,0,1,0,0,1,1,55.15,1,1,0,0,0,1,0,2
4576-CSAJH,0,0,0,1,1,0,1,0,1,0,0,1,1,55.15,1,1,0,0,0,1,0,3
4576-CSAJH,0,0,0,1,1,0,1,0,1,0,0,1,1,55.15,1,1,0,0,0,1,0,4
4576-CSAJH,0,0,0,1,1,0,1,0,1,0,0,1,1,55.15,1,1,0,0,0,1,0,5
4576-CSAJH,0,0,0,1,1,0,1,0,1,0,0,1,1,55.15,1,1,0,0,0,1,0,6
4576-CSAJH,0,0,0,1,1,0,1,0,1,0,0,1,1,55.15,1,1,0,0,0,1,0,7
4576-CSAJH,0,0,0,1,1,0,1,0,1,0,0,1,1,55.15,1,1,0,0,0,1,0,8
4576-CSAJH,0,0,0,1,1,0,1,0,1,0,0,1,1,55.15,1,1,0,0,0,1,0,9
4576-CSAJH,0,0,0,1,1,0,1,0,1,0,0,1,1,55.15,1,1,0,0,0,1,0,10
4576-CSAJH,0,0,0,1,1,0,1,0,1,0,0,1,1,55.15,1,1,0,0,0,1,0,11
4576-CSAJH,0,0,0,1,1,0,1,0,1,0,0,1,1,55.15,1,1,0,0,0,1,0,12
4576-CSAJH,0,0,0,1,1,0,1,0,1,0,0,1,1,55.15,1,1,0,0,0,1,0,13
4576-CSAJH,0,0,0,1,1,0,1,0,1,0,0,1,1,55.15,1,1,0,0,0,1,0,14
4576-CSAJH,0,0,0,1,1,0,1,0,1,0,0,1,1,55.15,1,1,0,0,0,1,0,15
4576-CSAJH,0,0,0,1,1,0,1,0,1,0,0,1,1,55.15,1,1,0,0,0,1,0,16
4576-CSAJH,0,0,0,1,1,0,1,0,1,0,0,1,1,55.15,1,1,0,0,0,1,0,17
4576-CSAJH,0,0,0,1,1,0,1,0,1,0,0,1,1,55.15,1,1,0,0,0,1,0,18
4576-CSAJH,0,0,0,1,1,0,1,0,1,0,0,1,1,55.15,1,1,0,0,0,1,0,19
4576-CSAJH,0,0,0,1,1,0,1,0,1,0,0,1,1,55.15,1,1,0,0,0,1,0,20
4576-CSAJH,0,0,0,1,1,0,1,0,1,0,0,1,1,55.15,1,1,0,0,0,1,0,21
4576-CSAJH,0,0,0,1,1,0,1,0,1,0,0,1,1,55.15,1,1,0,0,0,1,0,22
4580-TMHJU,0,1,1,1,1,0,0,0,0,1,0,0,2,56.15,0,1,0,0,1,0,0,1
4580-TMHJU,0,1,1,1,1,0,0,0,0,1,0,0,2,56.15,0,1,0,0,1,0,0,2
4580-TMHJU,0,1,1,1,1,0,0,0,0,1,0,0,2,56.15,0,1,0,0,1,0,0,3
4580-TMHJU,0,1,1,1,1,0,0,0,0,1,0,0,2,56.15,0,1,0,0,1,0,0,4
4580-TMHJU,0,1,1,1,1,0,0,0,0,1,0,0,2,56.15,0,1,0,0,1,0,0,5
4580-TMHJU,0,1,1,1,1,0,0,0,0,1,0,0,2,56.15,0,1,0,0,1,0,0,6
4580-TMHJU,0,1,1,1,1,0,0,0,0,1,0,0,2,56.15,0,1,0,0,1,0,0,7
4580-TMHJU,0,1,1,1,1,0,0,0,0,1,0,0,2,56.15,0,1,0,0,1,0,0,8
4580-TMHJU,0,1,1,1,1,0,0,0,0,1,0,0,2,56.15,0,1,0,0,1,0,0,9
4580-TMHJU,0,1,1,1,1,0,0,0,0,1,0,0,2,56.15,0,1,0,0,1,0,0,10
4580-TMHJU,0,1,1,1,1,0,0,0,0,1,0,0,2,56.15,0,1,0,0,1,0,0,11
4580-TMHJU,0,1,1,1,1,0,0,0,0,1,0,0,2,56.15,0,1,0,0,1,0,0,12
4580-TMHJU,0,1,1,1,1,0,0,0,0,1,0,0,2,56.15,0,1,0,0,1,0,0,13
4580-TMHJU,0,1,1,1,1,0,0,0,0,1,0,0,2,56.15,0,1,0,0,1,0,0,14
4580-TMHJU,0,1,1,1,1,0,0,0,0,1,0,0,2,56.15,0,1,0,0,1,0,0,15
4580-TMHJU,0,1,1,1,1,0,0,0,0,1,0,0,2,56.15,0,1,0,0,1,0,0,16
4580-TMHJU,0,1,1,1,1,0,0,0,0,1,0,0,2,56.15,0,1,0,0,1,0,0,17
4580-TMHJU,0,1,1,1,1,0,0,0,0,1,0,0,2,56.15,0,1,0,0,1,0,0,18
4580-TMHJU,0,1,1,1,1,0,0,0,0,1,0,0,2,56.15,0,1,0,0,1,0,0,19
4580-TMHJU,0,1,1,1,1,0,0,0,0,1,0,0,2,56.15,0,1,0,0,1,0,0,20
4580-TMHJU,0,1,1,1,1,0,0,0,0,1,0,0,2,56.15,0,1,0,0,1,0,0,21
4580-TMHJU,0,1,1,1,1,0,0,0,0,1,0,0,2,56.15,0,1,0,0,1,0,0,22
4580-TMHJU,0,1,1,1,1,0,0,0,0,1,0,0,2,56.15,0,1,0,0,1,0,0,23
4580-TMHJU,0,1,1,1,1,0,0,0,0,1,0,0,2,56.15,0,1,0,0,1,0,0,24
4580-TMHJU,0,1,1,1,1,0,0,0,0,1,0,0,2,56.15,0,1,0,0,1,0,0,25
4580-TMHJU,0,1,1,1,1,0,0,0,0,1,0,0,2,56.15,0,1,0,0,1,0,0,26
4580-TMHJU,0,1,1,1,1,0,0,0,0,1,0,0,2,56.15,0,1,0,0,1,0,0,27
4580-TMHJU,0,1,1,1,1,0,0,0,0,1,0,0,2,56.15,0,1,0,0,1,0,0,28
4580-TMHJU,0,1,1,1,1,0,0,0,0,1,0,0,2,56.15,0,1,0,0,1,0,0,29
4580-TMHJU,0,1,1,1,1,0,0,0,0,1,0,0,2,56.15,0,1,0,0,1,0,0,30
4580-TMHJU,0,1,1,1,1,0,0,0,0,1,0,0,2,56.15,0,1,0,0,1,0,0,31
4580-TMHJU,0,1,1,1,1,0,0,0,0,1,0,0,2,56.15,0,1,0,0,1,0,0,32
4580-TMHJU,0,1,1,1,1,0,0,0,0,1,0,0,2,56.15,0,1,0,0,1,0,0,33
4580-TMHJU,0,1,1,1,1,0,0,0,0,1,0,0,2,56.15,0,1,0,0,1,0,0,34
4580-TMHJU,0,1,1,1,1,0,0,0,0,1,0,0,2,56.15,0,1,0,0,1,0,0,35
4580-TMHJU,0,1,1,1,1,0,0,0,0,1,0,0,2,56.15,0,1,0,0,1,0,0,36
4580-TMHJU,0,1,1,1,1,0,0,0,0,1,0,0,2,56.15,0,1,0,0,1,0,0,37
4580-TMHJU,0,1,1,1,1,0,0,0,0,1,0,0,2,56.15,0,1,0,0,1,0,0,38
4580-TMHJU,0,1,1,1,1,0,0,0,0,1,0,0,2,56.15,0,1,0,0,1,0,0,39
4580-TMHJU,0,1,1,1,1,0,0,0,0,1,0,0,2,56.15,0,1,0,0,1,0,0,40
4580-TMHJU,0,1,1,1,1,0,0,0,0,1,0,0,2,56.15,0,1,0,0,1,0,0,41
4580-TMHJU,0,1,1,1,1,0,0,0,0,1,0,0,2,56.15,0,1,0,0,1,0,0,42
4580-TMHJU,0,1,1,1,1,0,0,0,0,1,0,0,2,56.15,0,1,0,0,1,0,0,43
4581-SSPWD,0,0,0,1,2,0,0,0,0,0,0,1,2,75.8,0,0,0,1,1,0,0,1
4581-SSPWD,0,0,0,1,2,0,0,0,0,0,0,1,2,75.8,0,0,0,1,1,0,0,2
4581-SSPWD,0,0,0,1,2,0,0,0,0,0,0,1,2,75.8,0,0,0,1,1,0,0,3
4585-HETAI,0,1,1,1,2,0,0,1,0,0,0,1,2,73.75,0,1,0,0,1,0,0,1
4585-HETAI,0,1,1,1,2,0,0,1,0,0,0,1,2,73.75,0,1,0,0,1,0,0,2
4585-HETAI,0,1,1,1,2,0,0,1,0,0,0,1,2,73.75,0,1,0,0,1,0,0,3
4585-HETAI,0,1,1,1,2,0,0,1,0,0,0,1,2,73.75,0,1,0,0,1,0,0,4
4587-NUKOX,0,0,0,1,2,1,1,0,0,0,0,1,2,79.1,0,1,0,0,1,0,0,1
4587-NUKOX,0,0,0,1,2,1,1,0,0,0,0,1,2,79.1,0,1,0,0,1,0,0,2
4587-NUKOX,0,0,0,1,2,1,1,0,0,0,0,1,2,79.1,0,1,0,0,1,0,0,3
4587-VVTOX,0,1,0,1,2,0,1,1,0,1,1,1,2,105.3,0,0,0,1,1,0,0,1
4587-VVTOX,0,1,0,1,2,0,1,1,0,1,1,1,2,105.3,0,0,0,1,1,0,0,2
4587-VVTOX,0,1,0,1,2,0,1,1,0,1,1,1,2,105.3,0,0,0,1,1,0,0,3
4587-VVTOX,0,1,0,1,2,0,1,1,0,1,1,1,2,105.3,0,0,0,1,1,0,0,4
4587-VVTOX,0,1,0,1,2,0,1,1,0,1,1,1,2,105.3,0,0,0,1,1,0,0,5
4587-VVTOX,0,1,0,1,2,0,1,1,0,1,1,1,2,105.3,0,0,0,1,1,0,0,6
4588-YBNIB,0,0,0,1,0,0,0,0,0,0,0,1,3,19.6,0,1,0,0,1,0,0,1
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,1
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,2
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,3
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,4
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,5
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,6
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,7
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,8
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,9
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,10
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,11
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,12
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,13
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,14
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,15
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,16
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,17
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,18
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,19
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,20
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,21
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,22
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,23
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,24
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,25
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,26
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,27
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,28
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,29
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,30
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,31
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,32
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,33
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,34
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,35
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,36
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,37
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,38
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,39
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,40
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,41
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,42
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,43
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,44
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,45
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,46
4597-ELFTS,0,0,0,1,0,0,0,0,0,0,0,0,2,24.9,1,0,0,1,0,1,0,47
